LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size
100.0,10.0,0.001,0.0001,305,7,3.1333,0.1569,51
100.0,10.0,0.001,0.0001,305,8,3.0333,0.2456,57
100.0,10.0,0.001,0.0001,305,9,3.2667,0.1607,56
100.0,10.0,0.001,0.0001,305,10,2.5,0.25,52
100.0,10.0,0.001,0.0001,305,11,3.3667,0.2167,60
100.0,10.0,0.001,0.0001,305,12,2.4,0.2885,52
100.0,10.0,0.001,0.0001,305,13,2.8,0.1923,52
100.0,10.0,0.001,0.0001,305,14,2.7333,0.2833,60
100.0,10.0,0.001,0.0001,305,15,1.9333,0.2885,52
100.0,10.0,0.001,0.0001,305,16,2.3333,0.2778,54
100.0,10.0,0.001,0.0001,305,17,2.2,0.3396,53
100.0,10.0,0.001,0.0001,305,18,2.8333,0.2419,62
100.0,10.0,0.001,0.0001,305,19,2.7667,0.2632,57
100.0,10.0,0.001,0.0001,305,20,3.4,0.1053,57
100.0,10.0,0.001,0.0001,305,21,2.8667,0.1698,53
100.0,10.0,0.001,0.0001,305,22,3.0,0.2241,58
100.0,10.0,0.001,0.0001,305,23,1.9,0.3889,54
100.0,10.0,0.1,0.01,315,0,2.4,0.3962,53
100.0,10.0,0.1,0.01,315,1,2.8667,0.2727,55
100.0,10.0,0.1,0.01,315,2,2.0667,0.4151,53
100.0,10.0,0.1,0.01,315,3,2.9667,0.2041,49
100.0,10.0,0.1,0.01,315,4,1.7333,0.4,50
100.0,10.0,0.1,0.01,315,5,2.0333,0.4035,57
100.0,10.0,0.1,0.01,315,6,1.8667,0.5283,53
100.0,10.0,0.1,0.01,315,7,2.3333,0.36,50
100.0,10.0,0.1,0.01,315,8,1.9333,0.4727,55
100.0,10.0,0.1,0.01,315,9,2.8,0.2075,53
100.0,10.0,0.1,0.01,315,10,1.5333,0.4706,51
100.0,10.0,0.1,0.01,315,11,2.7667,0.3019,53
100.0,10.0,0.1,0.01,315,12,1.1333,0.64,50
100.0,10.0,0.1,0.01,315,13,2.2667,0.2941,51
100.0,10.0,0.1,0.01,315,14,1.5667,0.537,54
100.0,10.0,0.1,0.01,315,15,1.2,0.4783,46
100.0,10.0,0.1,0.01,315,16,1.1333,0.5926,54
100.0,10.0,0.1,0.01,315,17,1.3333,0.5294,51
100.0,10.0,0.1,0.01,315,18,1.2667,0.6275,51
100.0,10.0,0.1,0.01,315,19,2.1667,0.3,50
100.0,10.0,0.1,0.01,315,20,2.8333,0.1702,47
100.0,10.0,0.1,0.01,315,21,1.4,0.5882,51
100.0,10.0,0.1,0.01,315,22,2.6667,0.2115,52
100.0,10.0,0.1,0.01,315,23,0.8333,0.66,50
10.0,10.0,1.0,0.1,240,0,2.2333,0.4643,56
10.0,10.0,1.0,0.1,240,1,1.9333,0.5088,57
10.0,10.0,1.0,0.1,240,2,1.6,0.58,50
10.0,10.0,1.0,0.1,240,3,2.7333,0.2653,49
10.0,10.0,1.0,0.1,240,4,1.5333,0.5098,51
10.0,10.0,1.0,0.1,240,5,1.1333,0.6346,52
10.0,10.0,1.0,0.1,240,6,1.8667,0.5,50
10.0,10.0,1.0,0.1,240,7,1.4333,0.6071,56
10.0,10.0,1.0,0.1,240,8,1.5333,0.6071,56
10.0,10.0,1.0,0.1,240,9,1.7333,0.4902,51
10.0,10.0,1.0,0.1,240,10,1.1333,0.5833,48
10.0,10.0,1.0,0.1,240,11,2.2667,0.4074,54
10.0,10.0,1.0,0.1,240,12,0.7667,0.7547,53
10.0,10.0,1.0,0.1,240,13,1.8,0.4444,54
10.0,10.0,1.0,0.1,240,14,1.1667,0.6538,52
10.0,10.0,1.0,0.1,240,15,1.2,0.4792,48
10.0,10.0,1.0,0.1,240,16,0.9667,0.6471,51
10.0,10.0,1.0,0.1,240,17,0.8333,0.66,50
10.0,10.0,1.0,0.1,240,18,0.9667,0.7083,48
10.0,10.0,1.0,0.1,240,19,1.3667,0.5918,49
10.0,10.0,1.0,0.1,240,20,2.7333,0.2075,53
10.0,10.0,1.0,0.1,240,21,0.9667,0.717,53
10.0,10.0,1.0,0.1,240,22,2.3333,0.3509,57
10.0,10.0,1.0,0.1,240,23,0.5333,0.78,50
1.0,0.1,1.0,0.1,120,0,3.1333,0.2364,55
1.0,0.1,1.0,0.1,120,1,3.5667,0.1186,59
1.0,0.1,1.0,0.1,120,2,3.1,0.1897,58
1.0,0.1,1.0,0.1,120,3,3.1667,0.1786,56
1.0,0.1,1.0,0.1,120,4,2.9667,0.069,58
1.0,0.1,1.0,0.1,120,5,3.0,0.1111,54
1.0,0.1,1.0,0.1,120,6,3.2333,0.1481,54
1.0,0.1,1.0,0.1,120,7,3.0333,0.1569,51
1.0,0.1,1.0,0.1,120,8,3.2,0.102,49
1.0,0.1,1.0,0.1,120,9,3.4333,0.0566,53
1.0,0.1,1.0,0.1,120,10,2.8333,0.1455,55
1.0,0.1,1.0,0.1,120,11,3.2333,0.1633,49
1.0,0.1,1.0,0.1,120,12,2.8,0.0962,52
1.0,0.1,1.0,0.1,120,13,2.9,0.1607,56
1.0,0.1,1.0,0.1,120,14,2.9,0.1731,52
1.0,0.1,1.0,0.1,120,15,2.6333,0.1273,55
1.0,0.1,1.0,0.1,120,16,2.8,0.125,56
1.0,0.1,1.0,0.1,120,17,2.8667,0.1071,56
1.0,0.1,1.0,0.1,120,18,2.9333,0.1967,61
1.0,0.1,1.0,0.1,120,19,2.7333,0.2407,54
1.0,0.1,1.0,0.1,120,20,3.1667,0.098,51
1.0,0.1,1.0,0.1,120,21,2.8333,0.1818,55
1.0,0.1,1.0,0.1,120,22,3.4,0.0909,55
1.0,0.1,1.0,0.1,120,23,2.7333,0.1132,53
0.1,1.0,0.0,0.1,44,0,2.8,0.2982,57
0.1,1.0,0.0,0.1,44,1,2.8667,0.3036,56
0.1,1.0,0.0,0.1,44,2,2.6,0.24,50
0.1,1.0,0.0,0.1,44,3,2.8,0.2407,54
0.1,1.0,0.0,0.1,44,4,1.9667,0.3529,51
0.1,1.0,0.0,0.1,44,5,2.1,0.3654,52
0.1,1.0,0.0,0.1,44,6,2.8333,0.2453,53
0.1,1.0,0.0,0.1,44,7,2.4333,0.3333,51
0.1,1.0,0.0,0.1,44,8,2.3667,0.3818,55
0.1,1.0,0.0,0.1,44,9,2.1667,0.3889,54
0.1,1.0,0.0,0.1,44,10,2.4667,0.1731,52
0.1,1.0,0.0,0.1,44,11,2.9,0.2909,55
0.1,1.0,0.0,0.1,44,12,1.7667,0.4906,53
0.1,1.0,0.0,0.1,44,13,2.2,0.3269,52
0.1,1.0,0.0,0.1,44,14,2.4,0.3509,57
0.1,1.0,0.0,0.1,44,15,1.5,0.3673,49
0.1,1.0,0.0,0.1,44,16,2.2667,0.2982,57
0.1,1.0,0.0,0.1,44,17,1.8,0.3889,54
0.1,1.0,0.0,0.1,44,18,2.1667,0.3654,52
0.1,1.0,0.0,0.1,44,19,2.6,0.2321,56
0.1,1.0,0.0,0.1,44,20,2.5333,0.3148,54
0.1,1.0,0.0,0.1,44,21,2.2,0.3585,53
0.1,1.0,0.0,0.1,44,22,2.3333,0.3269,52
0.1,1.0,0.0,0.1,44,23,1.7333,0.4038,52
10.0,0.01,1.0,0.0001,177,0,3.7,0.0926,54
10.0,0.01,1.0,0.0001,177,1,3.5667,0.0741,54
10.0,0.01,1.0,0.0001,177,2,3.7,0.0847,59
10.0,0.01,1.0,0.0001,177,3,3.5333,0.1053,57
10.0,0.01,1.0,0.0001,177,4,3.1667,0.0545,55
10.0,0.01,1.0,0.0001,177,5,3.3333,0.0862,58
10.0,0.01,1.0,0.0001,177,6,3.5333,0.0536,56
10.0,0.01,1.0,0.0001,177,7,3.4333,0.0741,54
10.0,0.01,1.0,0.0001,177,8,3.4,0.1053,57
10.0,0.01,1.0,0.0001,177,9,3.1333,0.1897,58
10.0,0.01,1.0,0.0001,177,10,3.1333,0.0714,56
10.0,0.01,1.0,0.0001,177,11,3.8,0.0536,56
10.0,0.01,1.0,0.0001,177,12,2.7333,0.2034,59
10.0,0.01,1.0,0.0001,177,13,3.0333,0.125,56
10.0,0.01,1.0,0.0001,177,14,3.1,0.1538,52
10.0,0.01,1.0,0.0001,177,15,2.8,0.1228,57
10.0,0.01,1.0,0.0001,177,16,3.0333,0.1311,61
10.0,0.01,1.0,0.0001,177,17,3.0667,0.0893,56
10.0,0.01,1.0,0.0001,177,18,3.3667,0.0833,60
10.0,0.01,1.0,0.0001,177,19,3.2,0.0893,56
10.0,0.01,1.0,0.0001,177,20,3.5,0.0714,56
10.0,0.01,1.0,0.0001,177,21,3.3,0.0702,57
10.0,0.01,1.0,0.0001,177,22,3.5,0.037,54
10.0,0.01,1.0,0.0001,177,23,3.0,0.0714,56
1.0,0.01,1.0,0.001,98,0,3.9333,0.0182,55
1.0,0.01,1.0,0.001,98,1,3.9,0.0175,57
1.0,0.01,1.0,0.001,98,2,3.6,0.0364,55
1.0,0.01,1.0,0.001,98,3,3.6333,0.0364,55
1.0,0.01,1.0,0.001,98,4,2.9667,0.0702,57
1.0,0.01,1.0,0.001,98,5,3.0,0.1509,53
1.0,0.01,1.0,0.001,98,6,3.3333,0.1404,57
1.0,0.01,1.0,0.001,98,7,3.0667,0.2075,53
1.0,0.01,1.0,0.001,98,8,3.6667,0.082,61
1.0,0.01,1.0,0.001,98,9,3.5333,0.0702,57
1.0,0.01,1.0,0.001,98,10,3.0,0.0577,52
1.0,0.01,1.0,0.001,98,11,3.6333,0.0909,55
1.0,0.01,1.0,0.001,98,12,3.1,0.1034,58
1.0,0.01,1.0,0.001,98,13,3.0667,0.1034,58
1.0,0.01,1.0,0.001,98,14,3.5,0.069,58
1.0,0.01,1.0,0.001,98,15,2.8,0.0847,59
1.0,0.01,1.0,0.001,98,16,3.2,0.069,58
1.0,0.01,1.0,0.001,98,17,3.0667,0.0862,58
1.0,0.01,1.0,0.001,98,18,3.2667,0.1071,56
1.0,0.01,1.0,0.001,98,19,3.4333,0.0545,55
1.0,0.01,1.0,0.001,98,20,3.4,0.0893,56
1.0,0.01,1.0,0.001,98,21,3.4667,0.0536,56
1.0,0.01,1.0,0.001,98,22,3.6,0.0517,58
1.0,0.01,1.0,0.001,98,23,3.4333,0.0169,59
100.0,10.0,1.0,0.1,320,0,2.3667,0.4038,52
100.0,10.0,1.0,0.1,320,1,2.9333,0.2545,55
100.0,10.0,1.0,0.1,320,2,2.0333,0.434,53
100.0,10.0,1.0,0.1,320,3,2.9,0.2128,47
100.0,10.0,1.0,0.1,320,4,1.8,0.3922,51
100.0,10.0,1.0,0.1,320,5,1.7,0.5,56
100.0,10.0,1.0,0.1,320,6,2.0333,0.4423,52
100.0,10.0,1.0,0.1,320,7,2.2,0.4,50
100.0,10.0,1.0,0.1,320,8,1.8333,0.5088,57
100.0,10.0,1.0,0.1,320,9,2.8,0.2264,53
100.0,10.0,1.0,0.1,320,10,1.4333,0.4792,48
100.0,10.0,1.0,0.1,320,11,2.7,0.3208,53
100.0,10.0,1.0,0.1,320,12,1.2333,0.5849,53
100.0,10.0,1.0,0.1,320,13,2.2667,0.2941,51
100.0,10.0,1.0,0.1,320,14,1.1,0.6792,53
100.0,10.0,1.0,0.1,320,15,1.2667,0.383,47
100.0,10.0,1.0,0.1,320,16,0.9667,0.6,55
100.0,10.0,1.0,0.1,320,17,1.2,0.5769,52
100.0,10.0,1.0,0.1,320,18,1.2333,0.5741,54
100.0,10.0,1.0,0.1,320,19,2.1333,0.3061,49
100.0,10.0,1.0,0.1,320,20,2.8333,0.1739,46
100.0,10.0,1.0,0.1,320,21,1.4,0.5849,53
100.0,10.0,1.0,0.1,320,22,2.6667,0.2308,52
100.0,10.0,1.0,0.1,320,23,0.9,0.66,50
0.1,0.1,1.0,0.1,40,0,3.5667,0.1228,57
0.1,0.1,1.0,0.1,40,1,3.5333,0.1228,57
0.1,0.1,1.0,0.1,40,2,3.2667,0.1833,60
0.1,0.1,1.0,0.1,40,3,3.0333,0.2143,56
0.1,0.1,1.0,0.1,40,4,2.9667,0.0566,53
0.1,0.1,1.0,0.1,40,5,2.8,0.1786,56
0.1,0.1,1.0,0.1,40,6,3.1,0.2241,58
0.1,0.1,1.0,0.1,40,7,3.5,0.0877,57
0.1,0.1,1.0,0.1,40,8,3.2333,0.1429,56
0.1,0.1,1.0,0.1,40,9,3.2333,0.1132,53
0.1,0.1,1.0,0.1,40,10,2.6667,0.1667,54
0.1,0.1,1.0,0.1,40,11,3.6,0.1071,56
0.1,0.1,1.0,0.1,40,12,3.2333,0.1,60
0.1,0.1,1.0,0.1,40,13,2.7667,0.2,55
0.1,0.1,1.0,0.1,40,14,3.2333,0.1404,57
0.1,0.1,1.0,0.1,40,15,2.4667,0.0926,54
0.1,0.1,1.0,0.1,40,16,2.8,0.1754,57
0.1,0.1,1.0,0.1,40,17,2.8,0.0909,55
0.1,0.1,1.0,0.1,40,18,2.8,0.1538,52
0.1,0.1,1.0,0.1,40,19,3.3333,0.0714,56
0.1,0.1,1.0,0.1,40,20,3.3667,0.0877,57
0.1,0.1,1.0,0.1,40,21,2.6667,0.1964,56
0.1,0.1,1.0,0.1,40,22,3.1333,0.1132,53
0.1,0.1,1.0,0.1,40,23,2.6,0.1786,56
10.0,0.1,0.0,0.01,183,0,2.2,0.4643,56
10.0,0.1,0.0,0.01,183,1,2.7333,0.2778,54
10.0,0.1,0.0,0.01,183,2,2.3333,0.3148,54
10.0,0.1,0.0,0.01,183,3,2.8667,0.1702,47
10.0,0.1,0.0,0.01,183,4,1.9333,0.3261,46
10.0,0.1,0.0,0.01,183,5,1.6333,0.4792,48
10.0,0.1,0.0,0.01,183,6,2.4,0.3125,48
10.0,0.1,0.0,0.01,183,7,2.1333,0.4528,53
10.0,0.1,0.0,0.01,183,8,2.3667,0.2917,48
10.0,0.1,0.0,0.01,183,9,2.4667,0.2353,51
10.0,0.1,0.0,0.01,183,10,1.5667,0.4091,44
10.0,0.1,0.0,0.01,183,11,2.5333,0.34,50
10.0,0.1,0.0,0.01,183,12,1.3667,0.56,50
10.0,0.1,0.0,0.01,183,13,2.2333,0.2963,54
10.0,0.1,0.0,0.01,183,14,1.4333,0.5962,52
10.0,0.1,0.0,0.01,183,15,1.3,0.4286,49
10.0,0.1,0.0,0.01,183,16,1.1333,0.549,51
10.0,0.1,0.0,0.01,183,17,1.4333,0.4423,52
10.0,0.1,0.0,0.01,183,18,1.6333,0.4906,53
10.0,0.1,0.0,0.01,183,19,2.2,0.28,50
10.0,0.1,0.0,0.01,183,20,2.8667,0.16,50
10.0,0.1,0.0,0.01,183,21,1.4667,0.566,53
10.0,0.1,0.0,0.01,183,22,2.6,0.2679,56
10.0,0.1,0.0,0.01,183,23,1.4,0.5098,51
10.0,0.1,1.0,0.0001,197,0,2.9333,0.3,60
10.0,0.1,1.0,0.0001,197,1,3.0667,0.25,56
10.0,0.1,1.0,0.0001,197,2,2.7333,0.283,53
10.0,0.1,1.0,0.0001,197,3,3.3,0.0784,51
10.0,0.1,1.0,0.0001,197,4,2.3,0.25,52
10.0,0.1,1.0,0.0001,197,5,2.7,0.2807,57
10.0,0.1,1.0,0.0001,197,6,2.7,0.2982,57
10.0,0.1,1.0,0.0001,197,7,3.0,0.1607,56
